PK_LatinskNavnID;Rike;Underrike;Rekke;Underrekke;Overklasse;Klasse;Underklasse;Infraklasse;Kohort;Overorden;Orden;Underorden;Infraorden;Overfamilie;Familie;Underfamilie;Tribus;Undertribus;Slekt;Underslekt;Seksjon;Art;Underart;Varietet;Form;FK_OverordnaLatinskNavnID;FK_TypeEksID;SistEndraMeningDato;Autorstreng;Hovedstatus;Bistatus;SistEndraDato;DagensDato;Forfatter;Aar;Referanse;Kommentar;PK_TaksonID;FK_GyldigLatinskNavnID;FinnesINorge;PopulærnavnBokmål;Litteraturreferanse;Maalform;Gyldig;DagensDato;SistEndraDato;Kommentar;PopulærnavnNynorsk;Litteraturreferanse;Maalform;Gyldig;DagensDato;SistEndraDato;Kommentar;PopulærnavnSamisk;Litteraturreferanse;Maalform;Gyldig;DagensDato;SistEndraDato;Kommentar
"104761";"Plantae";;"Bryophyta";;;"Bryopsida";;;;;"Hypnales";;;;"Plagiotheciaceae";;;;"Plagiothecium";;;"platyphyllum";;;;"104752";"96432";"20.08.2009 00:00:00";"Mönk.";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;64721;104761;"Ja";"bregnejamnemose";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"bregnejamnemose";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"104762";"Plantae";;"Bryophyta";;;"Bryopsida";;;;;"Hypnales";;;;"Plagiotheciaceae";;;;"Plagiothecium";;;"succulentum";;;;"104752";"96433";"20.08.2009 00:00:00";"(Wilson) Lindb.";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;64722;104762;"Ja";"pløsjamnemose";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"pløsjamnemose";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"104763";"Plantae";;"Bryophyta";;;"Bryopsida";;;;;"Hypnales";;;;"Plagiotheciaceae";;;;"Plagiothecium";;;"svalbardense";;;;"104752";"96434";"20.08.2009 00:00:00";"Frisvoll";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;64723;104763;"Ja";"polarjamnemose";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"polarjamnemose";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"104764";"Plantae";;"Bryophyta";;;"Bryopsida";;;;;"Hypnales";;;;"Plagiotheciaceae";;;;"Plagiothecium";;;"undulatum";;;;"104752";"96435";"20.08.2009 00:00:00";"(Hedw.) Schimp.";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;64724;104764;"Ja";"kystjamnemose";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"kystjamnemose";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"104747";"Plantae";;"Bryophyta";;;"Bryopsida";;;;;"Hypnales";;;;"Plagiotheciaceae";;;;"Orthothecium";;;"chryseon";;;;"104746";"96418";"20.08.2009 00:00:00";"(Schwägr.) Schimp.";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;64707;104747;"Ja";"gullhøstmose";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"gullhaustmose";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"104748";"Plantae";;"Bryophyta";;;"Bryopsida";;;;;"Hypnales";;;;"Plagiotheciaceae";;;;"Orthothecium";;;"intricatum";;;;"104746";"96419";"20.08.2009 00:00:00";"(C.Hartm.) Schimp.";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;64708;104748;"Ja";"sigdhøstmose";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"sigdhaustmose";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"104749";"Plantae";;"Bryophyta";;;"Bryopsida";;;;;"Hypnales";;;;"Plagiotheciaceae";;;;"Orthothecium";;;"lapponicum";;;;"104746";"96420";"20.08.2009 00:00:00";"(Schimp.) C. Hartm.";"Gyldig";"Ingen_bistatus";"19.09.2013 00:00:00";"20.08.2009 00:00:00";;;;;64709;104749;"Ja";"lapphøstmose";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"lapphaustmose";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"104750";"Plantae";;"Bryophyta";;;"Bryopsida";;;;;"Hypnales";;;;"Plagiotheciaceae";;;;"Orthothecium";;;"rufescens";;;;"104746";"96421";"20.08.2009 00:00:00";"(Dicks. ex Brid.) Schimp.";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;64710;104750;"Ja";"rødhøstmose";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"raudhaustmose";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"104751";"Plantae";;"Bryophyta";;;"Bryopsida";;;;;"Hypnales";;;;"Plagiotheciaceae";;;;"Orthothecium";;;"strictum";;;;"104746";"96422";"20.08.2009 00:00:00";"Lorentz";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;64711;104751;"Ja";"ravhøstmose";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"ravhaustmose";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"104744";"Plantae";;"Bryophyta";;;"Bryopsida";;;;;"Hypnales";;;;"Plagiotheciaceae";;;;"Myurella";;;"julacea";;;;"104743";"96415";"20.08.2009 00:00:00";"(Schwägr.) Schimp.";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;64704;104744;"Ja";"skåltrinnmose";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"skåltrinnmose";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"104745";"Plantae";;"Bryophyta";;;"Bryopsida";;;;;"Hypnales";;;;"Plagiotheciaceae";;;;"Myurella";;;"tenerrima";;;;"104743";"96416";"20.08.2009 00:00:00";"(Brid.) Lindb.";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;64705;104745;"Ja";"spisstrinnmose";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"spisstrinnmose";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"104740";"Plantae";;"Bryophyta";;;"Bryopsida";;;;;"Hypnales";;;;"Plagiotheciaceae";;;;"Isopterygiopsis";;;"alpicola";;;;"104739";"96411";"20.08.2009 00:00:00";"(Lindb. & Arnell) Hedenäs";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;64700;104740;"Ja";"hårblankmose";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"hårblankmose";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"104741";"Plantae";;"Bryophyta";;;"Bryopsida";;;;;"Hypnales";;;;"Plagiotheciaceae";;;;"Isopterygiopsis";;;"muelleriana";;;;"104739";"96412";"20.08.2009 00:00:00";"(Schimp.) Z.Iwats.";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;64701;104741;"Ja";"kystblankmose";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"kystblankmose";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"104742";"Plantae";;"Bryophyta";;;"Bryopsida";;;;;"Hypnales";;;;"Plagiotheciaceae";;;;"Isopterygiopsis";;;"pulchella";;;;"104739";"96413";"20.08.2009 00:00:00";"(Hedw.) Z.Iwats.";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;64702;104742;"Ja";"skåreblankmose";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"skòreblankmose";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"104736";"Plantae";;"Bryophyta";;;"Bryopsida";;;;;"Hypnales";;;;"Plagiotheciaceae";;;;"Herzogiella";;;"seligeri";;;;"104735";"96407";"20.08.2009 00:00:00";"(Brid.) Z.Iwats.";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;64696;104736;"Ja";"stubbefauskmose";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"stubbefauskmose";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"104737";"Plantae";;"Bryophyta";;;"Bryopsida";;;;;"Hypnales";;;;"Plagiotheciaceae";;;;"Herzogiella";;;"striatella";;;;"104735";"96408";"20.08.2009 00:00:00";"(Brid.) Z.Iwats.";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;64697;104737;"Ja";"stridfauskmose";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"stridfauskmose";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"104738";"Plantae";;"Bryophyta";;;"Bryopsida";;;;;"Hypnales";;;;"Plagiotheciaceae";;;;"Herzogiella";;;"turfacea";;;;"104735";"96409";"20.08.2009 00:00:00";"(Lindb.) Z.Iwats.";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;64698;104738;"Ja";"sigdfauskmose";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"sigdfauskmose";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"104723";"Plantae";;"Bryophyta";;;"Bryopsida";;;;;"Hypnales";;;;"Neckeraceae";;;;"Homalia";;;;;;;"104722";"96394";"20.08.2009 00:00:00";;"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;64683;104723;"Nei";"glansmoseslekta";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"glansmoseslekta";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"104725";"Plantae";;"Bryophyta";;;"Bryopsida";;;;;"Hypnales";;;;"Neckeraceae";;;;"Neckera";;;;;;;"104722";"96396";"20.08.2009 00:00:00";;"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;64685;104725;"Nei";"fellmoseslekta";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"fellmoseslekta";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"104732";"Plantae";;"Bryophyta";;;"Bryopsida";;;;;"Hypnales";;;;"Neckeraceae";;;;"Thamnobryum";;;;;;;"104722";"96403";"20.08.2009 00:00:00";;"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;64692;104732;"Nei";"revemoseslekta";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"revemoseslekta";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"104733";"Plantae";;"Bryophyta";;;"Bryopsida";;;;;"Hypnales";;;;"Neckeraceae";;;;"Thamnobryum";;;"alopecurum";;;;"104732";"96404";"20.08.2009 00:00:00";"(Hedw.) Gangulee";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;64693;104733;"Ja";"revemose";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"revemose";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"104726";"Plantae";;"Bryophyta";;;"Bryopsida";;;;;"Hypnales";;;;"Neckeraceae";;;;"Neckera";;;"besseri";;;;"104725";"96397";"20.08.2009 00:00:00";"(Lobarz.) Jur.";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;64686;104726;"Ja";"buttfellmose";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"buttfellmose";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"104727";"Plantae";;"Bryophyta";;;"Bryopsida";;;;;"Hypnales";;;;"Neckeraceae";;;;"Neckera";;;"complanata";;;;"104725";"96398";"20.08.2009 00:00:00";"(Hedw.) Huebener";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;64687;104727;"Ja";"flatfellmose";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"flatfellmose";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"104728";"Plantae";;"Bryophyta";;;"Bryopsida";;;;;"Hypnales";;;;"Neckeraceae";;;;"Neckera";;;"crispa";;;;"104725";"96399";"20.08.2009 00:00:00";"Hedw.";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;64688;104728;"Ja";"krusfellmose";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"krusfellmose";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"104729";"Plantae";;"Bryophyta";;;"Bryopsida";;;;;"Hypnales";;;;"Neckeraceae";;;;"Neckera";;;"oligocarpa";;;;"104725";"96400";"20.08.2009 00:00:00";"Bruch";"Gyldig";"Ingen_bistatus";"21.10.2010 00:00:00";"20.08.2009 00:00:00";;;;;64689;104729;"Ja";"holefellmose";;"Bokmål";"Ja";"21.10.2010 00:00:00";"21.10.2010 00:00:00";;"holefellmose";;"Nynorsk";"Ja";"21.10.2010 00:00:00";"21.10.2010 00:00:00";;;;;;;;;
"104730";"Plantae";;"Bryophyta";;;"Bryopsida";;;;;"Hypnales";;;;"Neckeraceae";;;;"Neckera";;;"pennata";;;;"104725";"96401";"20.08.2009 00:00:00";"Hedw.";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;64690;104730;"Ja";"svøpfellmose";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"sveipfellmose";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"104731";"Plantae";;"Bryophyta";;;"Bryopsida";;;;;"Hypnales";;;;"Neckeraceae";;;;"Neckera";;;"pumila";;;;"104725";"96402";"20.08.2009 00:00:00";"Hedw.";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;64691;104731;"Ja";"vrengefellmose";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"vrengefellmose";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"104724";"Plantae";;"Bryophyta";;;"Bryopsida";;;;;"Hypnales";;;;"Neckeraceae";;;;"Homalia";;;"trichomanoides";;;;"104723";"96395";"20.08.2009 00:00:00";"(Hedw.) Schimp.";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;64684;104724;"Ja";"glansmose";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"glansmose";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"104720";"Plantae";;"Bryophyta";;;"Bryopsida";;;;;"Hypnales";;;;"Myriniaceae";;;;"Myrinia";;;;;;;"104719";"96391";"20.08.2009 00:00:00";;"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;64680;104720;"Nei";"skvulpmoseslekta";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"skvulpmoseslekta";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"104721";"Plantae";;"Bryophyta";;;"Bryopsida";;;;;"Hypnales";;;;"Myriniaceae";;;;"Myrinia";;;"pulvinata";;;;"104720";"96392";"20.08.2009 00:00:00";"(Wahlenb.) Schimp.";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;64681;104721;"Ja";"skvulpmose";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"skvulpmose";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"104713";"Plantae";;"Bryophyta";;;"Bryopsida";;;;;"Hypnales";;;;"Leucodontaceae";;;;"Antitrichia";;;;;;;"104712";"96384";"20.08.2009 00:00:00";;"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;64673;104713;"Nei";"ryemoseslekta";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"ryemoseslekta";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"104715";"Plantae";;"Bryophyta";;;"Bryopsida";;;;;"Hypnales";;;;"Leucodontaceae";;;;"Leucodon";;;;;;;"104712";"96386";"20.08.2009 00:00:00";;"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;64675;104715;"Nei";"ekornmoseslekta";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"ekornmoseslekta";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"104717";"Plantae";;"Bryophyta";;;"Bryopsida";;;;;"Hypnales";;;;"Leucodontaceae";;;;"Pterogonium";;;;;;;"104712";"96388";"20.08.2009 00:00:00";;"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;64677;104717;"Nei";"kveilmoseslekta";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"kveilmoseslekta";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"104718";"Plantae";;"Bryophyta";;;"Bryopsida";;;;;"Hypnales";;;;"Leucodontaceae";;;;"Pterogonium";;;"gracile";;;;"104717";"96389";"20.08.2009 00:00:00";"(Hedw.) Sm.";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;64678;104718;"Ja";"kveilmose";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"kveilmose";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"104716";"Plantae";;"Bryophyta";;;"Bryopsida";;;;;"Hypnales";;;;"Leucodontaceae";;;;"Leucodon";;;"sciuroides";;;;"104715";"96387";"20.08.2009 00:00:00";"(Hedw.) Schwägr.";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;64676;104716;"Ja";"ekornmose";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"ekornmose";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"104714";"Plantae";;"Bryophyta";;;"Bryopsida";;;;;"Hypnales";;;;"Leucodontaceae";;;;"Antitrichia";;;"curtipendula";;;;"104713";"96385";"20.08.2009 00:00:00";"(Hedw.) Brid.";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;64674;104714;"Ja";"ryemose";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"ryemose";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"104696";"Plantae";;"Bryophyta";;;"Bryopsida";;;;;"Hypnales";;;;"Leskeaceae";;;;"Lescuraea";;;;;;;"104695";"96367";"20.08.2009 00:00:00";;"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;64656;104696;"Nei";"raspmoseslekta";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"raspmoseslekta";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"104698";"Plantae";;"Bryophyta";;;"Bryopsida";;;;;"Hypnales";;;;"Leskeaceae";;;;"Leskea";;;;;;;"104695";"96369";"20.08.2009 00:00:00";;"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;64658;104698;"Nei";"seljemoseslekta";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"seljemoseslekta";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"104700";"Plantae";;"Bryophyta";;;"Bryopsida";;;;;"Hypnales";;;;"Leskeaceae";;;;"Pseudoleskea";;;;;;;"104695";"96371";"20.08.2009 00:00:00";;"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;64660;104700;"Nei";"krokraspmoseslekta";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"krokraspmoseslekta";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"104704";"Plantae";;"Bryophyta";;;"Bryopsida";;;;;"Hypnales";;;;"Leskeaceae";;;;"Pseudoleskeella";;;;;;;"104695";"96375";"20.08.2009 00:00:00";;"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;64664;104704;"Nei";"tråklemoseslekta";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"tråklemoseslekta";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"104710";"Plantae";;"Bryophyta";;;"Bryopsida";;;;;"Hypnales";;;;"Leskeaceae";;;;"Ptychodium";;;;;;;"104695";"96381";"20.08.2009 00:00:00";;"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;64670;104710;"Nei";"storraspmoseslekta";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"storraspmoseslekta";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"104711";"Plantae";;"Bryophyta";;;"Bryopsida";;;;;"Hypnales";;;;"Leskeaceae";;;;"Ptychodium";;;"plicatum";;;;"104710";"96382";"20.08.2009 00:00:00";"(Schleich. ex F.Weber & D.Mohr) Schimp.";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;64671;104711;"Ja";"storraspmose";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"storraspmose";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"104705";"Plantae";;"Bryophyta";;;"Bryopsida";;;;;"Hypnales";;;;"Leskeaceae";;;;"Pseudoleskeella";;;"catenulata";;;;"104704";"96376";"20.08.2009 00:00:00";"(Brid. ex Schrad.) Kindb.";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;64665;104705;"Ja";"stumptråklemose";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"stumptråklemose";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"104706";"Plantae";;"Bryophyta";;;"Bryopsida";;;;;"Hypnales";;;;"Leskeaceae";;;;"Pseudoleskeella";;;"nervosa";;;;"104704";"96377";"20.08.2009 00:00:00";"(Brid.) Nyholm";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;64666;104706;"Ja";"broddtråklemose";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"broddtråklemose";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"104707";"Plantae";;"Bryophyta";;;"Bryopsida";;;;;"Hypnales";;;;"Leskeaceae";;;;"Pseudoleskeella";;;"papillosa";;;;"104704";"96378";"20.08.2009 00:00:00";"(Lindb.) Kindb.";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;64667;104707;"Ja";"vortetråklemose";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"vortetråklemose";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"104708";"Plantae";;"Bryophyta";;;"Bryopsida";;;;;"Hypnales";;;;"Leskeaceae";;;;"Pseudoleskeella";;;"rupestris";;;;"104704";"96379";"20.08.2009 00:00:00";"(Berggr.) Hedenäs & L.Söderstr.";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;64668;104708;"Ja";"fjelltråklemose";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"fjelltråklemose";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"104709";"Plantae";;"Bryophyta";;;"Bryopsida";;;;;"Hypnales";;;;"Leskeaceae";;;;"Pseudoleskeella";;;"tectorum";;;;"104704";"96380";"20.08.2009 00:00:00";"(Funck ex Brid.) Kindb. ex Broth.";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;64669;104709;"Ja";"klotråklemose";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"klotråklemose";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"104701";"Plantae";;"Bryophyta";;;"Bryopsida";;;;;"Hypnales";;;;"Leskeaceae";;;;"Pseudoleskea";;;"incurvata";;;;"104700";"96372";"20.08.2009 00:00:00";"(Hedw.) Loeske";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;64661;104701;"Ja";"krokraspmose";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"krokraspmose";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
